,age,education,hours-per-week,workclass_Private,workclass_Public,workclass_Self-emp,marital-status_Married,marital-status_Single,race_Amer-Indian,race_Asian,race_Black,race_Hispanic,race_White,sex_Female,sex_Male,income_<=50K,income_>50K
4898,50,10,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
4899,35,10,80,0,1,0,1,0,0,0,0,0,1,0,1,1,0
4900,50,11,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4901,58,9,25,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4902,48,13,45,0,1,0,0,1,0,0,0,0,1,0,1,1,0
4903,30,10,35,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4904,18,7,12,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4905,29,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4906,52,10,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4907,63,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4908,36,14,40,0,1,0,1,0,0,0,0,0,1,1,0,0,1
4909,24,10,42,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4910,30,12,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
4911,23,9,40,1,0,0,1,0,0,0,0,1,0,0,1,1,0
4912,21,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4913,28,10,43,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4914,20,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4915,18,7,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4916,21,10,15,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4917,27,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4918,42,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4919,21,10,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4920,51,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4921,27,13,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
4922,23,9,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
4923,57,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4924,22,13,12,0,1,0,0,1,0,0,0,0,1,1,0,1,0
4925,59,5,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4926,38,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4927,20,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4928,90,5,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4929,35,11,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4930,50,9,38,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4931,45,16,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4932,44,14,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4933,23,12,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4934,34,7,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4935,23,13,43,0,0,1,0,1,0,0,0,0,1,1,0,1,0
4936,39,10,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
4937,19,10,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4938,54,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4939,40,14,43,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4940,44,10,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4941,31,10,20,0,0,1,1,0,0,0,0,0,1,1,0,0,1
4942,25,5,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4943,33,13,32,1,0,0,1,0,0,0,0,0,1,1,0,0,1
4944,32,9,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4945,36,6,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4946,47,10,55,0,0,1,1,0,0,0,0,1,0,0,1,0,1
4947,80,14,10,1,0,0,1,0,0,0,0,0,1,1,0,1,0
4948,21,10,8,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4949,35,10,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4950,30,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4951,49,4,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4952,33,9,25,1,0,0,1,0,0,0,0,0,1,1,0,1,0
4953,53,10,45,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4954,41,9,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4955,57,13,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4956,19,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4957,28,13,45,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4958,42,14,60,0,1,0,0,1,0,0,0,0,1,0,1,1,0
4959,29,10,55,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4960,26,10,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4961,41,10,60,1,0,0,0,1,0,0,0,0,1,0,1,0,1
4962,40,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4963,36,16,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1
4964,28,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4965,25,13,20,0,0,1,0,1,0,0,1,0,0,1,0,1,0
4966,42,9,60,0,0,1,1,0,0,0,0,0,1,0,1,1,0
4967,32,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4968,32,12,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4969,37,3,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4970,39,9,56,0,1,0,1,0,0,0,0,0,1,0,1,1,0
4971,49,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4972,19,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4973,31,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4974,40,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4975,29,4,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4976,59,9,48,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4977,52,12,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4978,27,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4979,45,13,45,0,1,0,1,0,0,0,0,0,1,0,1,0,1
4980,58,13,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
4981,53,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4982,23,9,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4983,35,7,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4984,49,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4985,49,12,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4986,25,8,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4987,47,14,50,1,0,0,0,1,0,0,0,0,1,1,0,0,1
4988,28,12,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4989,20,10,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
4990,19,9,24,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4991,28,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4992,31,10,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
4993,30,11,53,1,0,0,1,0,0,0,0,0,1,0,1,1,0
4994,35,4,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
4995,23,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4996,25,13,30,1,0,0,1,0,0,0,0,0,1,1,0,0,1
4997,19,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
4998,30,14,45,1,0,0,0,1,0,0,0,0,1,0,1,0,1
4999,26,9,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5000,34,9,45,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5001,49,13,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5002,35,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5003,38,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5004,36,9,20,1,0,0,1,0,0,0,1,0,0,0,1,1,0
5005,33,9,48,1,0,0,1,0,1,0,0,0,0,0,1,0,1
5006,54,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5007,19,9,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
5008,60,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5009,28,9,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
5010,43,9,40,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5011,49,3,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5012,25,13,70,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5013,17,6,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5014,41,13,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5015,30,10,35,1,0,0,1,0,0,0,1,0,0,0,1,1,0
5016,90,14,60,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5017,25,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5018,27,11,35,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5019,29,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5020,55,10,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
5021,31,13,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5022,43,11,99,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5023,63,14,40,1,0,0,0,1,0,0,0,0,1,1,0,0,1
5024,46,4,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5025,59,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5026,42,13,50,1,0,0,1,0,0,0,1,0,0,1,0,0,1
5027,26,13,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5028,26,10,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5029,61,5,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5030,23,9,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5031,24,9,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5032,35,13,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5033,42,9,12,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5034,31,8,21,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5035,31,9,55,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5036,63,13,25,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5037,29,11,64,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5038,43,13,40,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5039,22,13,10,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5040,17,7,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5041,23,13,40,0,0,1,0,1,0,0,0,0,1,0,1,0,1
5042,35,5,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5043,32,9,28,1,0,0,0,1,0,0,0,1,0,1,0,1,0
5044,50,13,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5045,25,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5046,26,14,40,0,1,0,1,0,0,0,0,0,1,1,0,1,0
5047,32,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5048,29,11,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5049,57,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5050,90,14,50,1,0,0,0,1,0,0,1,0,0,0,1,0,1
5051,35,11,40,1,0,0,0,1,0,0,0,0,1,1,0,0,1
5052,31,10,60,0,0,1,1,0,0,0,1,0,0,0,1,0,1
5053,60,9,33,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5054,21,11,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5055,71,14,40,0,1,0,1,0,0,0,0,0,1,1,0,1,0
5056,22,11,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5057,50,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5058,37,10,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5059,23,9,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5060,74,9,30,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5061,67,10,70,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5062,59,10,43,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5063,28,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5064,45,9,40,1,0,0,1,0,1,0,0,0,0,0,1,1,0
5065,63,10,20,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5066,39,13,63,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5067,33,10,40,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5068,32,13,40,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5069,34,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5070,39,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5071,29,14,36,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5072,22,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5073,53,13,43,1,0,0,0,1,0,0,0,0,1,1,0,0,1
5074,46,11,42,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5075,51,10,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
5076,44,15,99,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5077,56,9,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5078,27,13,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5079,52,5,30,1,0,0,1,0,0,1,0,0,0,1,0,1,0
5080,39,13,40,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5081,45,10,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5082,37,10,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5083,33,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5084,46,3,45,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5085,35,8,50,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5086,33,9,50,1,0,0,1,0,0,0,1,0,0,0,1,1,0
5087,48,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5088,32,9,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5089,20,10,32,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5090,35,9,60,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5091,19,9,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5092,21,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5093,56,7,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5094,28,13,16,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5095,45,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5096,32,11,45,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5097,44,13,12,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5098,55,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5099,34,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5100,33,14,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5101,36,13,55,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5102,25,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5103,28,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5104,39,13,55,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5105,53,6,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5106,47,9,45,1,0,0,0,1,1,0,0,0,0,1,0,1,0
5107,49,11,60,0,0,1,0,1,0,0,0,0,1,0,1,1,0
5108,22,9,40,1,0,0,0,1,1,0,0,0,0,0,1,1,0
5109,31,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5110,44,10,80,0,0,1,0,1,0,0,0,0,1,0,1,1,0
5111,19,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5112,37,9,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
5113,23,10,25,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5114,44,15,65,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5115,54,9,35,0,1,0,1,0,0,0,0,0,1,1,0,1,0
5116,23,9,38,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5117,21,10,10,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5118,19,10,25,0,1,0,0,1,0,0,0,0,1,0,1,1,0
5119,51,13,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5120,41,13,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5121,61,10,18,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5122,19,6,40,0,0,1,1,0,1,0,0,0,0,1,0,1,0
5123,22,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5124,22,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5125,49,4,32,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5126,35,6,50,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5127,38,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5128,29,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5129,56,11,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5130,41,10,80,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5131,62,14,45,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5132,27,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5133,25,9,42,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5134,33,13,75,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5135,26,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5136,43,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5137,53,14,40,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5138,43,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5139,56,9,35,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5140,25,13,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5141,60,14,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
5142,28,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5143,21,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5144,40,13,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5145,29,9,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
5146,20,10,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5147,25,9,80,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5148,18,7,10,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5149,32,12,35,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5150,27,2,35,1,0,0,0,1,0,0,0,1,0,0,1,1,0
5151,48,9,16,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5152,20,10,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5153,55,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5154,33,13,50,0,1,0,0,1,0,0,0,0,1,1,0,0,1
5155,21,10,12,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5156,43,9,30,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5157,35,10,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5158,39,13,35,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5159,19,9,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5160,25,9,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5161,44,10,72,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5162,27,12,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5163,39,9,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1
5164,69,6,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5165,34,13,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5166,37,3,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5167,43,13,39,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5168,34,14,40,0,1,0,1,0,0,0,1,0,0,1,0,0,1
5169,31,10,48,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5170,42,16,60,0,1,0,0,1,0,0,0,0,1,1,0,0,1
5171,26,9,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5172,39,10,75,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5173,25,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5174,54,10,30,0,1,0,1,0,0,0,1,0,0,0,1,1,0
5175,44,14,60,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5176,34,14,38,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5177,21,10,40,0,0,1,0,1,0,0,0,0,1,0,1,1,0
5178,50,3,55,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5179,33,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5180,40,12,40,0,0,1,1,0,0,0,0,0,1,1,0,0,1
5181,44,14,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5182,33,12,56,0,1,0,0,1,0,0,0,0,1,0,1,1,0
5183,21,10,40,0,1,0,0,1,0,0,0,0,1,0,1,1,0
5184,35,13,60,0,0,1,0,1,0,0,1,0,0,1,0,1,0
5185,43,10,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5186,51,14,45,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5187,29,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5188,51,9,40,0,1,0,0,1,0,0,1,0,0,0,1,1,0
5189,35,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5190,18,7,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5191,58,6,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5192,57,10,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5193,19,9,20,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5194,37,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5195,38,9,44,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5196,45,10,40,1,0,0,1,0,0,0,0,0,1,1,0,1,0
5197,27,10,40,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5198,38,10,72,0,1,0,1,0,0,0,0,0,1,0,1,1,0
5199,30,9,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5200,46,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5201,60,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5202,30,9,44,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5203,47,10,40,1,0,0,1,0,0,0,1,0,0,0,1,0,1
5204,39,13,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5205,42,10,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5206,27,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5207,44,10,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5208,33,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5209,54,13,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5210,58,10,35,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5211,45,13,30,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5212,59,10,50,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5213,29,12,50,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5214,27,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5215,44,14,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5216,44,9,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5217,33,10,70,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5218,27,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5219,33,13,55,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5220,55,11,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5221,32,11,60,0,0,1,1,0,0,0,0,1,0,0,1,1,0
5222,31,11,45,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5223,57,15,60,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5224,30,13,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5225,28,13,48,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5226,30,10,40,0,0,1,0,1,0,1,0,0,0,0,1,1,0
5227,29,14,40,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5228,66,9,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5229,38,9,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5230,31,13,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5231,26,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5232,24,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5233,29,13,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5234,44,9,45,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5235,34,13,55,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5236,59,13,43,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5237,23,13,24,1,0,0,0,1,0,1,0,0,0,0,1,1,0
5238,23,7,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5239,55,11,35,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5240,39,9,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5241,38,7,40,1,0,0,0,1,0,0,1,0,0,0,1,1,0
5242,57,4,75,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5243,35,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5244,39,11,48,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5245,47,9,38,1,0,0,1,0,0,0,0,0,1,1,0,0,1
5246,53,16,50,0,1,0,1,0,0,0,0,0,1,0,1,0,1
5247,23,10,25,1,0,0,0,1,0,0,1,0,0,0,1,1,0
5248,35,14,50,1,0,0,0,1,0,0,0,0,1,0,1,0,1
5249,44,10,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5250,28,9,25,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5251,26,13,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0
5252,23,9,45,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5253,32,9,25,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5254,49,10,50,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5255,36,10,60,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5256,36,9,36,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5257,21,12,46,1,0,0,1,0,1,0,0,0,0,1,0,0,1
5258,54,13,40,0,0,1,1,0,0,0,0,0,1,0,1,0,1
5259,43,10,40,1,0,0,1,0,0,0,1,0,0,1,0,1,0
5260,35,10,40,0,1,0,0,1,0,0,0,0,1,1,0,1,0
5261,31,10,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5262,46,10,40,1,0,0,1,0,0,1,0,0,0,0,1,1,0
5263,46,9,40,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5264,56,9,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5265,21,9,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5266,51,14,50,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5267,47,10,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0
5268,42,3,40,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5269,19,10,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0
5270,25,13,40,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5271,37,14,60,1,0,0,1,0,0,0,0,0,1,0,1,0,1
5272,35,8,40,1,0,0,1,0,0,0,1,0,0,0,1,1,0
